State,Year,Quarter,District,Count,Amount
rajasthan,2021,2,hanumangarh district,306,297639.0
rajasthan,2021,2,pratapgarh district,71,34598.0
rajasthan,2021,2,sawai madhopur district,235,211754.0
rajasthan,2021,2,jalore district,407,457375.0
rajasthan,2021,2,bikaner district,404,387697.0
rajasthan,2021,2,sikar district,893,863040.0
rajasthan,2021,2,dholpur district,128,119139.0
rajasthan,2021,2,sirohi district,265,194773.0
rajasthan,2021,2,rajsamand district,214,190968.0
rajasthan,2021,2,jaisalmer district,124,78833.0
rajasthan,2021,2,bundi district,228,146959.0
rajasthan,2021,2,jhalawar district,197,120410.0
rajasthan,2021,2,alwar district,1447,1251855.0
rajasthan,2021,2,kota district,763,480268.0
rajasthan,2021,2,jhunjhunu district,637,695473.0
rajasthan,2021,4,pali district,480,590536.0
rajasthan,2021,4,ganganagar district,714,957294.0
rajasthan,2021,4,churu district,414,500407.0
rajasthan,2021,4,jaipur district,5571,6278712.0
rajasthan,2021,4,baran district,144,138215.0
rajasthan,2021,4,bhilwara district,306,524952.0
rajasthan,2021,4,banswara district,93,246892.0
rajasthan,2021,4,dungarpur district,134,170697.0
rajasthan,2021,4,tonk district,241,223832.0
rajasthan,2021,4,jodhpur district,1244,1426171.0
rajasthan,2021,4,karauli district,205,189660.0
rajasthan,2021,4,udaipur district,658,873749.0
rajasthan,2021,4,dausa district,198,411952.0
rajasthan,2021,4,nagaur district,596,742120.0
rajasthan,2021,4,bharatpur district,286,461331.0
rajasthan,2021,4,barmer district,639,679196.0
rajasthan,2021,4,ajmer district,458,822330.0
rajasthan,2021,4,chittorgarh district,236,382701.0
rajasthan,2021,4,hanumangarh district,365,572066.0
rajasthan,2021,4,pratapgarh district,58,97597.0
rajasthan,2021,4,sawai madhopur district,220,218286.0
rajasthan,2021,4,jalore district,358,574801.0
rajasthan,2021,4,bikaner district,628,678924.0
rajasthan,2021,4,sikar district,1040,1370606.0
rajasthan,2021,4,dholpur district,158,215928.0
rajasthan,2021,4,sirohi district,302,341070.0
rajasthan,2021,4,rajsamand district,268,335950.0
rajasthan,2021,4,jaisalmer district,241,303684.0
rajasthan,2021,4,bundi district,156,169110.0
rajasthan,2021,4,jhalawar district,183,187000.0
rajasthan,2021,4,alwar district,1202,1830570.0
rajasthan,2021,4,kota district,806,885949.0
rajasthan,2021,4,jhunjhunu district,773,1052974.0
rajasthan,2021,3,pali district,534,327945.0
rajasthan,2021,3,ganganagar district,611,435175.0
rajasthan,2021,3,churu district,342,341198.0
rajasthan,2021,3,jaipur district,4107,3228729.0
rajasthan,2021,3,baran district,150,103300.0
rajasthan,2021,3,bhilwara district,681,368721.0
rajasthan,2021,3,banswara district,185,228237.0
rajasthan,2021,3,dungarpur district,128,62253.0
rajasthan,2021,3,tonk district,241,161957.0
rajasthan,2021,3,jodhpur district,877,617194.0
rajasthan,2021,3,karauli district,113,83871.0
rajasthan,2021,3,udaipur district,572,467711.0
rajasthan,2021,3,dausa district,291,180722.0
rajasthan,2021,3,nagaur district,431,278082.0
rajasthan,2021,3,bharatpur district,315,268713.0
rajasthan,2021,3,barmer district,497,353026.0
rajasthan,2021,3,ajmer district,696,470044.0
rajasthan,2021,3,chittorgarh district,316,178710.0
rajasthan,2021,3,hanumangarh district,304,281456.0
rajasthan,2021,3,pratapgarh district,86,63611.0
rajasthan,2021,3,sawai madhopur district,192,129501.0
rajasthan,2021,3,jalore district,342,334773.0
rajasthan,2021,3,bikaner district,371,221839.0
rajasthan,2021,3,sikar district,727,674166.0
rajasthan,2021,3,dholpur district,113,95296.0
rajasthan,2021,3,sirohi district,225,199438.0
rajasthan,2021,3,rajsamand district,230,155029.0
rajasthan,2021,3,jaisalmer district,154,115249.0
rajasthan,2021,3,bundi district,161,116683.0
rajasthan,2021,3,jhalawar district,187,92096.0
rajasthan,2021,3,alwar district,1263,1120837.0
rajasthan,2021,3,kota district,651,446337.0
rajasthan,2021,3,jhunjhunu district,550,591963.0
rajasthan,2022,1,pali district,494,796419.0
rajasthan,2022,1,ganganagar district,807,1448963.0
rajasthan,2022,1,churu district,406,700036.0
rajasthan,2022,1,jaipur district,6330,8534407.0
rajasthan,2022,1,baran district,111,139916.0
rajasthan,2022,1,bhilwara district,453,658095.0
rajasthan,2022,1,banswara district,103,187236.0
rajasthan,2022,1,dungarpur district,129,192155.0
rajasthan,2022,1,tonk district,246,325909.0
rajasthan,2022,1,jodhpur district,1579,2182907.0
rajasthan,2022,1,karauli district,135,195885.0
rajasthan,2022,1,udaipur district,758,1088768.0
rajasthan,2022,1,dausa district,243,408680.0
rajasthan,2022,1,nagaur district,584,845092.0
rajasthan,2022,1,bharatpur district,292,459778.0
rajasthan,2022,1,barmer district,662,919482.0
rajasthan,2022,1,ajmer district,669,1095855.0
rajasthan,2022,1,chittorgarh district,325,516421.0
rajasthan,2022,1,hanumangarh district,547,1046874.0
rajasthan,2022,1,pratapgarh district,64,150420.0
rajasthan,2022,1,sawai madhopur district,227,316252.0
rajasthan,2022,1,jalore district,444,809222.0
rajasthan,2022,1,bikaner district,741,908042.0
rajasthan,2022,1,sikar district,1200,1723978.0
rajasthan,2022,1,dholpur district,132,189770.0
rajasthan,2022,1,sirohi district,279,420015.0
rajasthan,2022,1,rajsamand district,286,444465.0
rajasthan,2022,1,jaisalmer district,261,354367.0
rajasthan,2022,1,bundi district,157,184951.0
rajasthan,2022,1,jhalawar district,164,195764.0
rajasthan,2022,1,alwar district,1331,1943529.0
rajasthan,2022,1,kota district,710,957885.0
rajasthan,2022,1,jhunjhunu district,648,1235394.0
rajasthan,2022,2,pali district,551,906920.0
rajasthan,2022,2,ganganagar district,751,1296746.0
rajasthan,2022,2,churu district,525,674769.0
rajasthan,2022,2,jaipur district,7224,9069667.0
rajasthan,2022,2,baran district,158,203352.0
rajasthan,2022,2,bhilwara district,594,686878.0
rajasthan,2022,2,banswara district,187,292087.0
rajasthan,2022,2,dungarpur district,135,235162.0
rajasthan,2022,2,tonk district,261,304871.0
rajasthan,2022,2,jodhpur district,1574,2204996.0
rajasthan,2022,2,karauli district,162,225963.0
rajasthan,2022,2,udaipur district,814,1133288.0
rajasthan,2022,2,dausa district,290,365384.0
rajasthan,2022,2,nagaur district,637,982623.0
rajasthan,2022,2,bharatpur district,456,606519.0
rajasthan,2022,2,barmer district,596,869557.0
rajasthan,2022,2,ajmer district,893,1202104.0
rajasthan,2022,2,chittorgarh district,342,430629.0
rajasthan,2022,2,hanumangarh district,502,889081.0
rajasthan,2022,2,pratapgarh district,93,137439.0
rajasthan,2022,2,sawai madhopur district,243,310744.0
rajasthan,2022,2,jalore district,520,989146.0
rajasthan,2022,2,bikaner district,859,1206661.0
rajasthan,2022,2,sikar district,1118,1606708.0
rajasthan,2022,2,dholpur district,159,310608.0
rajasthan,2022,2,sirohi district,340,540194.0
rajasthan,2022,2,rajsamand district,248,416093.0
rajasthan,2022,2,jaisalmer district,250,308147.0
rajasthan,2022,2,bundi district,195,259477.0
rajasthan,2022,2,jhalawar district,242,276388.0
rajasthan,2022,2,alwar district,1666,2268591.0
rajasthan,2022,2,kota district,920,1224304.0
rajasthan,2022,2,jhunjhunu district,828,1313835.0
rajasthan,2022,4,pali district,924,1502770.0
rajasthan,2022,4,ganganagar district,1132,2329518.0
rajasthan,2022,4,churu district,788,1279623.0
rajasthan,2022,4,jaipur district,12312,16383317.0
rajasthan,2022,4,baran district,259,395310.0
rajasthan,2022,4,bhilwara district,970,1366026.0
rajasthan,2022,4,banswara district,308,463802.0
rajasthan,2022,4,dungarpur district,287,580770.0
rajasthan,2022,4,tonk district,386,546100.0
rajasthan,2022,4,jodhpur district,2263,3457703.0
rajasthan,2022,4,karauli district,431,422642.0
rajasthan,2022,4,udaipur district,1772,2748375.0
rajasthan,2022,4,dausa district,581,723469.0
rajasthan,2022,4,nagaur district,1033,1919772.0
rajasthan,2022,4,bharatpur district,846,1200703.0
rajasthan,2022,4,barmer district,993,1422583.0
rajasthan,2022,4,ajmer district,1353,2049928.0
rajasthan,2022,4,chittorgarh district,575,877730.0
rajasthan,2022,4,hanumangarh district,1134,1845039.0
rajasthan,2022,4,pratapgarh district,170,280116.0
rajasthan,2022,4,sawai madhopur district,517,613337.0
rajasthan,2022,4,jalore district,703,1424827.0
rajasthan,2022,4,bikaner district,1227,1771787.0
rajasthan,2022,4,sikar district,1791,3139214.0
rajasthan,2022,4,dholpur district,330,396557.0
rajasthan,2022,4,sirohi district,467,774897.0
rajasthan,2022,4,rajsamand district,419,667391.0
rajasthan,2022,4,jaisalmer district,335,545708.0
rajasthan,2022,4,bundi district,326,473684.0
rajasthan,2022,4,jhalawar district,363,494099.0
rajasthan,2022,4,alwar district,2869,3867232.0
rajasthan,2022,4,kota district,1639,2364806.0
rajasthan,2022,4,jhunjhunu district,1423,2464003.0
rajasthan,2022,3,pali district,747,1121610.0
rajasthan,2022,3,ganganagar district,1100,1892703.0
rajasthan,2022,3,churu district,713,913304.0
rajasthan,2022,3,jaipur district,9778,11871696.0
rajasthan,2022,3,baran district,274,337083.0
rajasthan,2022,3,bhilwara district,981,1240218.0
rajasthan,2022,3,banswara district,219,326601.0
rajasthan,2022,3,dungarpur district,208,419750.0
rajasthan,2022,3,tonk district,372,540310.0
rajasthan,2022,3,jodhpur district,2043,2861790.0
rajasthan,2022,3,karauli district,264,275292.0
rajasthan,2022,3,udaipur district,1238,1763298.0
rajasthan,2022,3,dausa district,481,581706.0
rajasthan,2022,3,nagaur district,801,1124102.0
rajasthan,2022,3,bharatpur district,637,701668.0
rajasthan,2022,3,barmer district,889,1249110.0
rajasthan,2022,3,ajmer district,1195,1567682.0
rajasthan,2022,3,chittorgarh district,528,664889.0
rajasthan,2022,3,hanumangarh district,830,1356116.0
rajasthan,2022,3,pratapgarh district,152,375771.0
rajasthan,2022,3,sawai madhopur district,392,429114.0
rajasthan,2022,3,jalore district,630,1225078.0
rajasthan,2022,3,bikaner district,963,1368403.0
rajasthan,2022,3,sikar district,1480,2195021.0
rajasthan,2022,3,dholpur district,299,315699.0
rajasthan,2022,3,sirohi district,383,558614.0
rajasthan,2022,3,rajsamand district,368,505608.0
rajasthan,2022,3,jaisalmer district,335,482158.0
rajasthan,2022,3,bundi district,269,318222.0
rajasthan,2022,3,jhalawar district,262,290381.0
rajasthan,2022,3,alwar district,2493,2970381.0
rajasthan,2022,3,kota district,1411,1671898.0
rajasthan,2022,3,jhunjhunu district,1240,2050268.0
rajasthan,2023,1,pali district,772,1456379.0
rajasthan,2023,1,ganganagar district,1361,3188557.0
rajasthan,2023,1,churu district,568,1077869.0
rajasthan,2023,1,jaipur district,10690,16192985.0
rajasthan,2023,1,baran district,197,399654.0
rajasthan,2023,1,bhilwara district,846,1509755.0
rajasthan,2023,1,banswara district,213,357252.0
rajasthan,2023,1,dungarpur district,232,430105.0
rajasthan,2023,1,tonk district,309,615499.0
rajasthan,2023,1,jodhpur district,1835,3649973.0
rajasthan,2023,1,karauli district,269,458990.0
rajasthan,2023,1,udaipur district,1236,2381337.0
rajasthan,2023,1,dausa district,540,816764.0
rajasthan,2023,1,nagaur district,769,1708571.0
rajasthan,2023,1,bharatpur district,700,1108029.0
rajasthan,2023,1,barmer district,827,1434427.0
rajasthan,2023,1,ajmer district,1145,2363147.0
rajasthan,2023,1,chittorgarh district,519,1034117.0
rajasthan,2023,1,hanumangarh district,905,2288348.0
rajasthan,2023,1,pratapgarh district,140,334437.0
rajasthan,2023,1,sawai madhopur district,378,490555.0
rajasthan,2023,1,jalore district,638,1498953.0
rajasthan,2023,1,bikaner district,824,1735270.0
rajasthan,2023,1,sikar district,1621,3088894.0
rajasthan,2023,1,dholpur district,280,403419.0
rajasthan,2023,1,sirohi district,349,746923.0
rajasthan,2023,1,rajsamand district,355,712217.0
rajasthan,2023,1,jaisalmer district,241,476931.0
rajasthan,2023,1,bundi district,273,528771.0
rajasthan,2023,1,jhalawar district,281,434432.0
rajasthan,2023,1,alwar district,2501,3861598.0
rajasthan,2023,1,kota district,1343,2111503.0
rajasthan,2023,1,jhunjhunu district,1258,2545389.0
rajasthan,2023,2,pali district,850,1667300.0
rajasthan,2023,2,ganganagar district,1338,2918807.0
rajasthan,2023,2,churu district,621,1213141.0
rajasthan,2023,2,jaipur district,11344,16436901.0
rajasthan,2023,2,baran district,257,373784.0
rajasthan,2023,2,bhilwara district,911,1288386.0
rajasthan,2023,2,banswara district,279,523173.0
rajasthan,2023,2,dungarpur district,233,416908.0
rajasthan,2023,2,tonk district,395,556434.0
rajasthan,2023,2,jodhpur district,2104,3840402.0
rajasthan,2023,2,karauli district,282,489116.0
rajasthan,2023,2,udaipur district,1395,2244456.0
rajasthan,2023,2,dausa district,553,850262.0
rajasthan,2023,2,nagaur district,911,1775711.0
rajasthan,2023,2,bharatpur district,739,1106124.0
rajasthan,2023,2,barmer district,871,1478565.0
rajasthan,2023,2,ajmer district,1135,1987074.0
rajasthan,2023,2,chittorgarh district,531,999797.0
rajasthan,2023,2,hanumangarh district,910,1871954.0
rajasthan,2023,2,pratapgarh district,185,330299.0
rajasthan,2023,2,sawai madhopur district,430,540892.0
rajasthan,2023,2,jalore district,629,1584650.0
rajasthan,2023,2,bikaner district,1056,1718469.0
rajasthan,2023,2,sikar district,1665,2894145.0
rajasthan,2023,2,dholpur district,289,380366.0
rajasthan,2023,2,sirohi district,433,765644.0
rajasthan,2023,2,rajsamand district,386,732495.0
rajasthan,2023,2,jaisalmer district,261,485763.0
rajasthan,2023,2,bundi district,304,506386.0
rajasthan,2023,2,jhalawar district,360,578321.0
rajasthan,2023,2,alwar district,2566,3803390.0
rajasthan,2023,2,kota district,1583,2355864.0
rajasthan,2023,2,jhunjhunu district,1364,2586470.0
rajasthan,2023,4,pali district,1075,2319933.0
rajasthan,2023,4,ganganagar district,1568,3815148.0
rajasthan,2023,4,churu district,817,1765488.0
rajasthan,2023,4,jaipur district,14759,25167653.0
rajasthan,2023,4,baran district,352,625277.0
rajasthan,2023,4,bhilwara district,1273,2336387.0
rajasthan,2023,4,banswara district,376,844405.0
rajasthan,2023,4,dungarpur district,302,686355.0
rajasthan,2023,4,tonk district,487,832225.0
rajasthan,2023,4,jodhpur district,2664,5759170.0
rajasthan,2023,4,karauli district,513,715305.0
rajasthan,2023,4,udaipur district,2003,3871070.0
rajasthan,2023,4,dausa district,735,1310069.0
rajasthan,2023,4,nagaur district,1116,2578905.0
rajasthan,2023,4,bharatpur district,1041,1859378.0
rajasthan,2023,4,barmer district,1178,2154556.0
rajasthan,2023,4,ajmer district,1592,3250093.0
rajasthan,2023,4,chittorgarh district,798,1498544.0
rajasthan,2023,4,hanumangarh district,988,2417402.0
rajasthan,2023,4,pratapgarh district,234,505797.0
rajasthan,2023,4,sawai madhopur district,706,1059545.0
rajasthan,2023,4,jalore district,857,2009408.0
rajasthan,2023,4,bikaner district,1063,2566919.0
rajasthan,2023,4,sikar district,2239,5113462.0
rajasthan,2023,4,dholpur district,441,640838.0
rajasthan,2023,4,sirohi district,671,1255661.0
rajasthan,2023,4,rajsamand district,535,1309132.0
rajasthan,2023,4,jaisalmer district,448,960645.0
rajasthan,2023,4,bundi district,456,830508.0
rajasthan,2023,4,jhalawar district,434,807179.0
rajasthan,2023,4,alwar district,3719,6055979.0
rajasthan,2023,4,kota district,2256,3768494.0
rajasthan,2023,4,jhunjhunu district,2045,4010722.0
rajasthan,2023,3,pali district,840,1610627.0
rajasthan,2023,3,ganganagar district,1375,2796149.0
rajasthan,2023,3,churu district,667,1280151.0
rajasthan,2023,3,jaipur district,12126,17396150.0
rajasthan,2023,3,baran district,312,409649.0
rajasthan,2023,3,bhilwara district,1120,1640986.0
rajasthan,2023,3,banswara district,261,544118.0
rajasthan,2023,3,dungarpur district,232,449831.0
rajasthan,2023,3,tonk district,401,666641.0
rajasthan,2023,3,jodhpur district,2226,3899276.0
rajasthan,2023,3,karauli district,311,473379.0
rajasthan,2023,3,udaipur district,1530,2516943.0
rajasthan,2023,3,dausa district,636,1013685.0
rajasthan,2023,3,nagaur district,921,1818965.0
rajasthan,2023,3,bharatpur district,843,1107577.0
rajasthan,2023,3,barmer district,982,1729964.0
rajasthan,2023,3,ajmer district,1264,2227826.0
rajasthan,2023,3,chittorgarh district,619,959640.0
rajasthan,2023,3,hanumangarh district,849,1707937.0
rajasthan,2023,3,pratapgarh district,157,271472.0
rajasthan,2023,3,sawai madhopur district,468,514291.0
rajasthan,2023,3,jalore district,649,1403920.0
rajasthan,2023,3,bikaner district,878,1575433.0
rajasthan,2023,3,sikar district,1700,3072011.0
rajasthan,2023,3,dholpur district,307,381689.0
rajasthan,2023,3,sirohi district,461,832972.0
rajasthan,2023,3,rajsamand district,430,805022.0
rajasthan,2023,3,jaisalmer district,347,668907.0
rajasthan,2023,3,bundi district,349,509678.0
rajasthan,2023,3,jhalawar district,339,491062.0
rajasthan,2023,3,alwar district,2985,4117855.0
rajasthan,2023,3,kota district,1815,2640773.0
rajasthan,2023,3,jhunjhunu district,1560,2794205.0
delhi,2020,2,south district,1251,206601.0
delhi,2020,2,central district,971,154625.0
delhi,2020,2,new delhi district,881,152882.0
delhi,2020,2,west district,2159,341511.0
delhi,2020,2,south west district,1131,186173.0
delhi,2020,2,south east delhi district,1438,232946.0
delhi,2020,2,shahdara district,435,73327.0
delhi,2020,2,north east district,319,52854.0
delhi,2020,2,east district,1247,188078.0
delhi,2020,2,north west district,1148,184911.0
delhi,2020,2,north district,736,123572.0
delhi,2020,4,south district,622,567678.0
delhi,2020,4,central district,778,611387.0
delhi,2020,4,new delhi district,1030,945117.0
delhi,2020,4,west district,1383,1065762.0
delhi,2020,4,south west district,1094,1007667.0
delhi,2020,4,south east delhi district,1240,965278.0
delhi,2020,4,shahdara district,578,464731.0
delhi,2020,4,north east district,515,436697.0
delhi,2020,4,east district,732,564969.0
delhi,2020,4,north west district,993,770313.0
delhi,2020,4,north district,760,645843.0
delhi,2020,3,south district,637,157653.0
delhi,2020,3,central district,672,153666.0
delhi,2020,3,new delhi district,652,161870.0
delhi,2020,3,west district,1250,330947.0
delhi,2020,3,south west district,789,243882.0
delhi,2020,3,south east delhi district,922,240168.0
delhi,2020,3,shahdara district,316,73604.0
delhi,2020,3,north east district,306,69506.0
delhi,2020,3,east district,641,163616.0
delhi,2020,3,north west district,815,195772.0
delhi,2020,3,north district,588,136601.0
delhi,2021,1,south district,876,689212.0
delhi,2021,1,central district,1248,904623.0
delhi,2021,1,new delhi district,1315,1007873.0
delhi,2021,1,west district,2017,1508820.0
delhi,2021,1,south west district,1122,955826.0
delhi,2021,1,south east delhi district,1672,1129582.0
delhi,2021,1,shahdara district,699,468701.0
delhi,2021,1,north east district,724,557236.0
delhi,2021,1,east district,869,557334.0
delhi,2021,1,north west district,1209,1039214.0
delhi,2021,1,north district,1071,836840.0
delhi,2021,2,south district,966,804844.0
delhi,2021,2,central district,1169,912743.0
delhi,2021,2,new delhi district,1214,1094080.0
delhi,2021,2,west district,1965,1709029.0
delhi,2021,2,south west district,1350,1213927.0
delhi,2021,2,south east delhi district,1372,1138461.0
delhi,2021,2,shahdara district,638,507316.0
delhi,2021,2,north east district,757,545097.0
delhi,2021,2,east district,905,673239.0
delhi,2021,2,north west district,1241,1037196.0
delhi,2021,2,north district,1715,1204997.0
delhi,2021,4,south district,2057,2315999.0
delhi,2021,4,central district,3812,3661609.0
delhi,2021,4,new delhi district,3386,3883912.0
delhi,2021,4,west district,5047,5302169.0
delhi,2021,4,south west district,3041,3508911.0
delhi,2021,4,south east delhi district,3928,4127616.0
delhi,2021,4,shahdara district,2078,2090727.0
delhi,2021,4,north east district,2002,1952268.0
delhi,2021,4,east district,2256,2417363.0
delhi,2021,4,north west district,3819,4201220.0
delhi,2021,4,north district,2825,3116537.0
delhi,2021,3,south district,1091,1054717.0
delhi,2021,3,central district,1922,1681351.0
delhi,2021,3,new delhi district,1614,1641612.0
delhi,2021,3,west district,2246,2081839.0
delhi,2021,3,south west district,1605,1521438.0
delhi,2021,3,south east delhi district,1983,1712098.0
delhi,2021,3,shahdara district,1003,803985.0
delhi,2021,3,north east district,1095,880410.0
delhi,2021,3,east district,1163,1050569.0
delhi,2021,3,north west district,1564,1354014.0
delhi,2021,3,north district,1393,1225046.0
delhi,2022,1,south district,1879,2413929.0
delhi,2022,1,central district,2816,3359581.0
delhi,2022,1,new delhi district,2587,3572728.0
delhi,2022,1,west district,4368,5442041.0
delhi,2022,1,south west district,2524,3460149.0
delhi,2022,1,south east delhi district,3520,4221226.0
delhi,2022,1,shahdara district,1608,1855210.0
delhi,2022,1,north east district,1695,1862686.0
delhi,2022,1,east district,1911,2269280.0
delhi,2022,1,north west district,3003,3853703.0
delhi,2022,1,north district,2321,3131536.0
delhi,2022,2,south district,1775,2119168.0
delhi,2022,2,central district,2686,3314681.0
delhi,2022,2,new delhi district,2855,3574229.0
delhi,2022,2,west district,3733,4528416.0
delhi,2022,2,south west district,2361,3039345.0
delhi,2022,2,south east delhi district,3161,3474446.0
delhi,2022,2,shahdara district,1609,1844384.0
delhi,2022,2,north east district,1558,1747276.0
delhi,2022,2,east district,1843,2145058.0
delhi,2022,2,north west district,2845,3510159.0
delhi,2022,2,north district,1952,2490119.0
delhi,2022,4,south district,3527,4511956.0
delhi,2022,4,central district,4815,5765957.0
delhi,2022,4,new delhi district,5340,7125528.0
delhi,2022,4,west district,6947,8360376.0
delhi,2022,4,south west district,4149,5489366.0
delhi,2022,4,south east delhi district,5868,7072604.0
delhi,2022,4,shahdara district,2919,3567941.0
delhi,2022,4,north east district,2948,3363238.0
delhi,2022,4,east district,3297,3984005.0
delhi,2022,4,north west district,5085,6057907.0
delhi,2022,4,north district,4013,5304295.0
delhi,2022,3,south district,2517,3019117.0
delhi,2022,3,central district,3498,3901385.0
delhi,2022,3,new delhi district,3866,4840514.0
delhi,2022,3,west district,5208,5873812.0
delhi,2022,3,south west district,3227,4114804.0
delhi,2022,3,south east delhi district,4420,4781194.0
delhi,2022,3,shahdara district,2094,2339310.0
delhi,2022,3,north east district,2085,2171219.0
delhi,2022,3,east district,2695,3102828.0
delhi,2022,3,north west district,3572,4132808.0
delhi,2022,3,north district,2762,3293169.0
delhi,2023,1,south district,3201,4269965.0
delhi,2023,1,central district,4699,6401871.0
delhi,2023,1,new delhi district,5291,6922018.0
delhi,2023,1,west district,6429,8754573.0
delhi,2023,1,south west district,3638,5341251.0
delhi,2023,1,south east delhi district,5517,7079871.0
delhi,2023,1,shahdara district,2806,3681028.0
delhi,2023,1,north east district,2724,3247609.0
delhi,2023,1,east district,3196,4249403.0
delhi,2023,1,north west district,4579,5962088.0
delhi,2023,1,north district,3741,5130361.0
delhi,2023,2,south district,3088,4214071.0
delhi,2023,2,central district,4368,5481162.0
delhi,2023,2,new delhi district,4694,6410215.0
delhi,2023,2,west district,5862,7931949.0
delhi,2023,2,south west district,3696,5282173.0
delhi,2023,2,south east delhi district,4732,6257813.0
delhi,2023,2,shahdara district,2225,2826508.0
delhi,2023,2,north east district,2131,2631371.0
delhi,2023,2,east district,2857,3875525.0
delhi,2023,2,north west district,4428,5604148.0
delhi,2023,2,north district,3277,4436173.0
delhi,2023,4,south district,4127,6172136.0
delhi,2023,4,central district,5884,7718670.0
delhi,2023,4,new delhi district,5952,8790140.0
delhi,2023,4,west district,7829,10545733.0
delhi,2023,4,south west district,5023,7264073.0
delhi,2023,4,south east delhi district,7111,9746023.0
delhi,2023,4,shahdara district,3426,4582842.0
delhi,2023,4,north east district,3408,4259823.0
delhi,2023,4,east district,3740,4742013.0
delhi,2023,4,north west district,5426,7399787.0
delhi,2023,4,north district,4410,6111161.0
delhi,2023,3,south district,3522,4443430.0
delhi,2023,3,central district,4404,5352372.0
delhi,2023,3,new delhi district,5549,7246294.0
delhi,2023,3,west district,6673,8338655.0
delhi,2023,3,south west district,4448,6189343.0
delhi,2023,3,south east delhi district,5876,7115008.0
delhi,2023,3,shahdara district,2697,3233714.0
delhi,2023,3,north east district,2446,2666969.0
delhi,2023,3,east district,3371,4011665.0
delhi,2023,3,north west district,4658,5650162.0
delhi,2023,3,north district,3469,4630888.0
uttar-pradesh,2020,2,amethi district,52,10642.0
uttar-pradesh,2020,2,siddharthnagar district,33,8045.0
uttar-pradesh,2020,2,auraiya district,34,6857.0
uttar-pradesh,2020,2,sambhal district,37,7487.0
uttar-pradesh,2020,2,kanpur nagar district,503,96483.0
uttar-pradesh,2020,2,aligarh district,123,27391.0
uttar-pradesh,2020,2,mahoba district,21,3984.0
uttar-pradesh,2020,2,lucknow district,811,155822.0
uttar-pradesh,2020,2,sant kabeer nagar district,27,7192.0
uttar-pradesh,2020,2,hathras district,40,8660.0
uttar-pradesh,2020,2,budaun district,51,11074.0
uttar-pradesh,2020,2,moradabad district,85,17215.0
uttar-pradesh,2020,2,kushinagar district,43,9875.0
uttar-pradesh,2020,2,baghpat district,52,12253.0
uttar-pradesh,2020,2,shahjahanpur district,29,6377.0
uttar-pradesh,2020,2,muzaffarnagar district,97,19164.0
uttar-pradesh,2020,2,ambedkar nagar district,30,7938.0
uttar-pradesh,2020,2,bahraich district,28,6085.0
uttar-pradesh,2020,2,jalaun district,21,4595.0
uttar-pradesh,2020,2,rampur district,17,4378.0
uttar-pradesh,2020,2,ballia district,64,14675.0
uttar-pradesh,2020,2,shravasti district,5,1096.0
uttar-pradesh,2020,2,kasganj district,13,2916.0
uttar-pradesh,2020,2,varanasi district,299,60741.0
uttar-pradesh,2020,2,gautam buddha nagar district,2335,394994.0
uttar-pradesh,2020,2,basti district,47,10366.0
uttar-pradesh,2020,2,shamli district,33,6741.0
uttar-pradesh,2020,2,maharajganj district,28,7088.0
uttar-pradesh,2020,2,etawah district,27,6362.0
uttar-pradesh,2020,2,etah district,36,7334.0
uttar-pradesh,2020,2,banda district,18,4088.0
uttar-pradesh,2020,2,bijnor district,58,12870.0
uttar-pradesh,2020,2,hardoi district,44,9192.0
uttar-pradesh,2020,2,balrampur district,50,9650.0
uttar-pradesh,2020,2,amroha district,27,6430.0
uttar-pradesh,2020,2,pilibhit district,19,3985.0
uttar-pradesh,2020,2,mainpuri district,27,6163.0
uttar-pradesh,2020,2,kanpur dehat district,25,5344.0
uttar-pradesh,2020,2,jaunpur district,63,14570.0
uttar-pradesh,2020,2,kaushambi district,16,3731.0
uttar-pradesh,2020,2,hapur district,71,15056.0
uttar-pradesh,2020,2,hamirpur district,13,3290.0
uttar-pradesh,2020,2,meerut district,349,67016.0
uttar-pradesh,2020,2,mathura district,189,38741.0
uttar-pradesh,2020,2,chitrakoot district,5,1268.0
uttar-pradesh,2020,2,lalitpur district,8,2095.0
uttar-pradesh,2020,2,mau district,35,7942.0
uttar-pradesh,2020,2,mirzapur district,38,8649.0
uttar-pradesh,2020,2,bulandshahr district,115,26441.0
uttar-pradesh,2020,2,gonda district,36,8293.0
uttar-pradesh,2020,2,jhansi district,134,26928.0
uttar-pradesh,2020,2,chandauli district,37,7782.0
uttar-pradesh,2020,2,bhadohi district,23,4810.0
uttar-pradesh,2020,2,pratapgarh district,37,8335.0
uttar-pradesh,2020,2,saharanpur district,116,24417.0
uttar-pradesh,2020,2,bara banki district,57,11344.0
uttar-pradesh,2020,2,bareilly district,132,28321.0
uttar-pradesh,2020,2,sitapur district,27,6461.0
uttar-pradesh,2020,2,sultanpur district,31,7391.0
uttar-pradesh,2020,2,agra district,301,63087.0
uttar-pradesh,2020,2,fatehpur district,33,7576.0
uttar-pradesh,2020,2,rae bareli district,49,10694.0
uttar-pradesh,2020,2,firozabad district,72,14743.0
uttar-pradesh,2020,2,kheri district,33,7253.0
uttar-pradesh,2020,2,gorakhpur district,373,73816.0
uttar-pradesh,2020,2,unnao district,48,10039.0
uttar-pradesh,2020,2,prayagraj district,283,57156.0
